HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ACCOUNT_NBR::VARCHAR~&~	~&~SUB_ACCT_NBR::VARCHAR~&~	~&~FIN_OBJECT_CD::VARCHAR~&~	~&~FIN_SUB_OBJ_CD::VARCHAR~&~	~&~POSITION_NBR::VARCHAR~&~	~&~EMPLID::VARCHAR~&~	~&~POS_CSF_CREATE_TM::TIMESTAMP~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~POS_CSF_DELETE_CD::VARCHAR~&~	~&~POS_CSF_AMT::DECIMAL~&~	~&~POS_CSF_FTE_QTY::DECIMAL~&~	~&~POS_CSF_TM_PCT::DECIMAL~&~	~&~POS_CSF_FNDSTAT_CD::VARCHAR~&~	~&~EMPL_RCD::DECIMAL~&~	~&~ERNCD::VARCHAR~&~	~&~ADDL_SEQ::DECIMAL~&~	~&~EFFDT::TIMESTAMP~&~	~&~EFFSEQ::DECIMAL~&~	~&~]HEADER
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4431425'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00030344'~&~	~&~'0000001531'~&~	~&~'200608230000000000'~&~	~&~'3089F9B6BF0E008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'30388.80'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'5'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200609050000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4431426'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00012200'~&~	~&~'0000000646'~&~	~&~'200608040000000000'~&~	~&~'3089F9B6BE98008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'34674.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4431427'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00001003'~&~	~&~'0000000270'~&~	~&~'200701290000000000'~&~	~&~'3089F9B6BF4E008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'60000.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'2'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200701290000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4431427'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00001004'~&~	~&~'0000000290'~&~	~&~'200701290000000000'~&~	~&~'3089F9B6BF4F008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'69999.96'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'1'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200701290000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4431427'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00001013'~&~	~&~'0000001076'~&~	~&~'200701290000000000'~&~	~&~'3089F9B6BF51008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'30000.00'~&~	~&~'0.500000'~&~	~&~'50.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200701290000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4431427'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00022259'~&~	~&~'0000000030'~&~	~&~'200701290000000000'~&~	~&~'3089F9B6BF53008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'30000.00'~&~	~&~'0.500000'~&~	~&~'50.000000'~&~	~&~'-'~&~	~&~'1'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200701290000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4431427'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00023941'~&~	~&~'0000000615'~&~	~&~'200702010000000000'~&~	~&~'3089F9B6BF5A008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'10000.01'~&~	~&~'0.200000'~&~	~&~'20.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200702010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4431427'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00029711'~&~	~&~'0000000305'~&~	~&~'200701300000000000'~&~	~&~'3089F9B6BF55008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'46875.00'~&~	~&~'0.500000'~&~	~&~'50.000000'~&~	~&~'-'~&~	~&~'3'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200701290000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4431427'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00011139'~&~	~&~'0000001540'~&~	~&~'200704030000000000'~&~	~&~'3089F9B6BF17008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'11304.80'~&~	~&~'0.500000'~&~	~&~'50.000000'~&~	~&~'V'~&~	~&~'1'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200701140000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4431427'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00029656'~&~	~&~'0000001728'~&~	~&~'200701310000000000'~&~	~&~'3089F9B6BF58008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'30388.80'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200701140000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4531415'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00010194'~&~	~&~'0000000365'~&~	~&~'200703150000000000'~&~	~&~'3089F9B6BF6D008CE043814FD881008C'~&~	~&~'1'~&~	~&~'K'~&~	~&~'32260.80'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'V'~&~	~&~'0'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200712310000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4531416'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00001001'~&~	~&~'0000001485'~&~	~&~'200703090000000000'~&~	~&~'3089F9B6BEE4008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'11613.33'~&~	~&~'0.220000'~&~	~&~'22.000000'~&~	~&~'-'~&~	~&~'3'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200608010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631301'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00001006'~&~	~&~'0000000308'~&~	~&~'200608010000000000'~&~	~&~'3089F9B6BF00008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'27029.38'~&~	~&~'0.528000'~&~	~&~'52.800000'~&~	~&~'-'~&~	~&~'4'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200608010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631301'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00019811'~&~	~&~'0000000433'~&~	~&~'200607260000000000'~&~	~&~'3089F9B6BEF4008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'75391.92'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631301'~&~	~&~'-----'~&~	~&~'2480'~&~	~&~'---'~&~	~&~'00008376'~&~	~&~'0000001348'~&~	~&~'200701160000000000'~&~	~&~'3089F9B6BF49008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'38227.58'~&~	~&~'0.852400'~&~	~&~'85.240000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RMO'~&~	~&~'0'~&~	~&~'200703010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631303'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00001001'~&~	~&~'0000001485'~&~	~&~'200703090000000000'~&~	~&~'3089F9B6BF69008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'14780.61'~&~	~&~'0.280000'~&~	~&~'28.000000'~&~	~&~'-'~&~	~&~'3'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200703010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631303'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00030052'~&~	~&~'0000000204'~&~	~&~'200610060000000000'~&~	~&~'3089F9B6BF26008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'26499.20'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'1'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200610100000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631304'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00021184'~&~	~&~'0000000381'~&~	~&~'200701080000000000'~&~	~&~'3089F9B6BF43008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'32052.80'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200712310000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631613'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00021184'~&~	~&~'0000000381'~&~	~&~'200607250000000000'~&~	~&~'3089F9B6BEBE008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'16026.00'~&~	~&~'0.500000'~&~	~&~'50.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631625'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00001007'~&~	~&~'0000001017'~&~	~&~'200705010000000000'~&~	~&~'3089F9B6BF22008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'60280.03'~&~	~&~'0.800000'~&~	~&~'80.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200705010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631625'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00029560'~&~	~&~'0000001655'~&~	~&~'200608040000000000'~&~	~&~'3089F9B6BED7008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'27706.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631625'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00029613'~&~	~&~'0000001336'~&~	~&~'200607020000000000'~&~	~&~'3089F9B6BED8008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'25459.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'2'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631629'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00001005'~&~	~&~'0000000812'~&~	~&~'200611290000000000'~&~	~&~'3089F9B6BF15008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'55695.96'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'V'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200701010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631629'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00001109'~&~	~&~'0000001538'~&~	~&~'200607020000000000'~&~	~&~'3089F9B6BE16008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'36457.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'1'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631629'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00022771'~&~	~&~'0000000532'~&~	~&~'200611140000000000'~&~	~&~'3089F9B6BF36008CE043814FD881008C'~&~	~&~'1'~&~	~&~'C'~&~	~&~'77285.04'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'V'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200608010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631629'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00024059'~&~	~&~'0000001682'~&~	~&~'200607020000000000'~&~	~&~'3089F9B6BECB008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'36457.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631629'~&~	~&~'-----'~&~	~&~'2480'~&~	~&~'---'~&~	~&~'00013842'~&~	~&~'0000000293'~&~	~&~'200607020000000000'~&~	~&~'3089F9B6BE9E008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'46254.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RMO'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631629'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00009864'~&~	~&~'0000000763'~&~	~&~'200610160000000000'~&~	~&~'3089F9B6BF2C008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'28413.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'V'~&~	~&~'0'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631638'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00017008'~&~	~&~'0000000362'~&~	~&~'200705010000000000'~&~	~&~'3089F9B6BF79008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'69030.04'~&~	~&~'0.900000'~&~	~&~'90.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200705010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631640'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00027132'~&~	~&~'0000001639'~&~	~&~'200607260000000000'~&~	~&~'3089F9B6BEF5008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'31365.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'V'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631640'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00030390'~&~	~&~'0000001639'~&~	~&~'200704100000000000'~&~	~&~'3089F9B6BEF7008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'31365.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200607210000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631643'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00023644'~&~	~&~'0000000846'~&~	~&~'200608290000000000'~&~	~&~'3089F9B6BF0A008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'26249.60'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'V'~&~	~&~'5'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200608050000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631645'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00001014'~&~	~&~'0000001558'~&~	~&~'200701190000000000'~&~	~&~'3089F9B6BEFC008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'28401.30'~&~	~&~'0.670000'~&~	~&~'67.000000'~&~	~&~'-'~&~	~&~'4'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200609010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631645'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00029071'~&~	~&~'0000001548'~&~	~&~'200607020000000000'~&~	~&~'3089F9B6BED5008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'36000.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'1'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631646'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00023942'~&~	~&~'0000001587'~&~	~&~'200607020000000000'~&~	~&~'3089F9B6BEC8008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'52000.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631648'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00022783'~&~	~&~'0000000149'~&~	~&~'200607020000000000'~&~	~&~'3089F9B6BEC5008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'32000.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'6'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631653'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00027138'~&~	~&~'0000001032'~&~	~&~'200607020000000000'~&~	~&~'3089F9B6BED3008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'35568.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'6'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200605010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631653'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00020179'~&~	~&~'0000000671'~&~	~&~'200612180000000000'~&~	~&~'3089F9B6BEE1008CE043814FD881008C'~&~	~&~'1'~&~	~&~'C'~&~	~&~'25459.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'V'~&~	~&~'0'~&~	~&~'BDG'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631653'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00020179'~&~	~&~'0000001614'~&~	~&~'200612180000000000'~&~	~&~'3089F9B6BF41008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'25001.60'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'1'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200701020000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631653'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00023732'~&~	~&~'0000001216'~&~	~&~'200701020000000000'~&~	~&~'3089F9B6BF42008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'25001.60'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'5'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200701080000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631654'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00001011'~&~	~&~'0000001397'~&~	~&~'200609180000000000'~&~	~&~'3089F9B6BF03008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'42999.96'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200608010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631654'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00012200'~&~	~&~'0000000646'~&~	~&~'200701160000000000'~&~	~&~'3089F9B6BF04008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'34673.60'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631655'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00023732'~&~	~&~'0000000114'~&~	~&~'200701020000000000'~&~	~&~'3089F9B6BF18008CE043814FD881008C'~&~	~&~'1'~&~	~&~'C'~&~	~&~'26166.40'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'V'~&~	~&~'2'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200609020000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631669'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00005207'~&~	~&~'0000001243'~&~	~&~'200609150000000000'~&~	~&~'3089F9B6BF19008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'5200.00'~&~	~&~'0.050000'~&~	~&~'5.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'2'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631669'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00016117'~&~	~&~'0000000357'~&~	~&~'200607260000000000'~&~	~&~'3089F9B6BEF2008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'9175.00'~&~	~&~'0.050000'~&~	~&~'5.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631669'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00018034'~&~	~&~'0000000419'~&~	~&~'200702280000000000'~&~	~&~'3089F9B6BF6A008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'5792.11'~&~	~&~'0.026200'~&~	~&~'2.620000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200703010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631669'~&~	~&~'-----'~&~	~&~'2480'~&~	~&~'---'~&~	~&~'00020348'~&~	~&~'0000000016'~&~	~&~'200702070000000000'~&~	~&~'3089F9B6BF5C008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'30999.96'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'1'~&~	~&~'RMO'~&~	~&~'0'~&~	~&~'200612010000000000'~&~	~&~'2'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631669'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00020348'~&~	~&~'0000000016'~&~	~&~'200702070000000000'~&~	~&~'3089F9B6BEBC008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'26811.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'1'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
