HEADER[~&~	~&~ENTITY_EMAIL_ID::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ENTITY_ID::VARCHAR~&~	~&~ENT_TYP_CD::VARCHAR~&~	~&~EMAIL_TYP_CD::VARCHAR~&~	~&~EMAIL_ADDR::VARCHAR~&~	~&~DFLT_IND::VARCHAR~&~	~&~ACTV_IND::VARCHAR~&~	~&~LAST_UPDT_DT::TIMESTAMP~&~	~&~]HEADER
RECORD[~&~	~&~'KFS1180'~&~	~&~'KFS-TEM-KRIM-EMAIL-0041'~&~	~&~'1'~&~	~&~'KFS3513'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'fmayes@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1181'~&~	~&~'KFS-TEM-KRIM-EMAIL-0042'~&~	~&~'1'~&~	~&~'KFS3128'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'anavarre@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1182'~&~	~&~'KFS-TEM-KRIM-EMAIL-0043'~&~	~&~'1'~&~	~&~'KFS1080'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'yon@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1183'~&~	~&~'KFS-TEM-KRIM-EMAIL-0044'~&~	~&~'1'~&~	~&~'KFS3126'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'wakins@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1184'~&~	~&~'KFS-TEM-KRIM-EMAIL-0045'~&~	~&~'1'~&~	~&~'KFS3946'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'apgallah@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1185'~&~	~&~'KFS-TEM-KRIM-EMAIL-0046'~&~	~&~'1'~&~	~&~'KFS3218'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'mbrogan@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1186'~&~	~&~'KFS-TEM-KRIM-EMAIL-0047'~&~	~&~'1'~&~	~&~'KFS2794'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'burress@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1187'~&~	~&~'KFS-TEM-KRIM-EMAIL-0048'~&~	~&~'1'~&~	~&~'KFS3455'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'acochran@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1188'~&~	~&~'KFS-TEM-KRIM-EMAIL-0049'~&~	~&~'1'~&~	~&~'KFS3091'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'rpcoggin@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1189'~&~	~&~'KFS-TEM-KRIM-EMAIL-0050'~&~	~&~'1'~&~	~&~'KFS3158'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'cqquarle@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1190'~&~	~&~'KFS-TEM-KRIM-EMAIL-0051'~&~	~&~'1'~&~	~&~'KFS2939'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'mwainwri@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1191'~&~	~&~'KFS-TEM-KRIM-EMAIL-0052'~&~	~&~'1'~&~	~&~'KFS3778'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'rliston@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1192'~&~	~&~'KFS-TEM-KRIM-EMAIL-0053'~&~	~&~'1'~&~	~&~'KFS3678'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'plindema@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1193'~&~	~&~'KFS-TEM-KRIM-EMAIL-0054'~&~	~&~'1'~&~	~&~'KFS3798'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'psanmigu@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1194'~&~	~&~'KFS-TEM-KRIM-EMAIL-0055'~&~	~&~'1'~&~	~&~'KFS3862'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'dqperron@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1195'~&~	~&~'KFS-TEM-KRIM-EMAIL-0056'~&~	~&~'1'~&~	~&~'KFS3587'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'csexton@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1196'~&~	~&~'KFS-TEM-KRIM-EMAIL-0057'~&~	~&~'1'~&~	~&~'KFS3908'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'rqbarrin@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1197'~&~	~&~'KFS-TEM-KRIM-EMAIL-0058'~&~	~&~'1'~&~	~&~'KFS3069'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'awilk@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1198'~&~	~&~'KFS-TEM-KRIM-EMAIL-0059'~&~	~&~'1'~&~	~&~'KFS2975'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'jlowe@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1199'~&~	~&~'KFS-TEM-KRIM-EMAIL-0060'~&~	~&~'1'~&~	~&~'KFS2953'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'jbrockin@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1200'~&~	~&~'KFS-TEM-KRIM-EMAIL-0061'~&~	~&~'1'~&~	~&~'KFS3163'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'pgalvez@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1201'~&~	~&~'KFS-TEM-KRIM-EMAIL-0062'~&~	~&~'1'~&~	~&~'KFS3739'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'jqhepbur@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1202'~&~	~&~'KFS-TEM-KRIM-EMAIL-0063'~&~	~&~'1'~&~	~&~'KFS1052'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'ralston@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1203'~&~	~&~'KFS-TEM-KRIM-EMAIL-0064'~&~	~&~'1'~&~	~&~'KFS2535'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'pqstalna@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1204'~&~	~&~'KFS-TEM-KRIM-EMAIL-0065'~&~	~&~'1'~&~	~&~'KFS3510'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'cqlakin@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1205'~&~	~&~'KFS-TEM-KRIM-EMAIL-0066'~&~	~&~'1'~&~	~&~'KFS1113'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'jqsharp@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1206'~&~	~&~'KFS-TEM-KRIM-EMAIL-0067'~&~	~&~'1'~&~	~&~'KFS3399'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'dqsills@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1207'~&~	~&~'KFS-TEM-KRIM-EMAIL-0068'~&~	~&~'1'~&~	~&~'KFS2648'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'brock@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1208'~&~	~&~'KFS-TEM-KRIM-EMAIL-0069'~&~	~&~'1'~&~	~&~'KFS2801'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'jqlauer@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1209'~&~	~&~'KFS-TEM-KRIM-EMAIL-0070'~&~	~&~'1'~&~	~&~'KFS2534'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'rqwoolar@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1210'~&~	~&~'KFS-TEM-KRIM-EMAIL-0071'~&~	~&~'1'~&~	~&~'KFS1520'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'xrippy@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1211'~&~	~&~'KFS-TEM-KRIM-EMAIL-0072'~&~	~&~'1'~&~	~&~'KFS2019'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'koenig@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1212'~&~	~&~'KFS-TEM-KRIM-EMAIL-0073'~&~	~&~'1'~&~	~&~'KFS3923'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'mdavila@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1213'~&~	~&~'KFS-TEM-KRIM-EMAIL-0074'~&~	~&~'1'~&~	~&~'KFS3691'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'hqcolema@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1214'~&~	~&~'KFS-TEM-KRIM-EMAIL-0075'~&~	~&~'1'~&~	~&~'KFS2284'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'dahl@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1215'~&~	~&~'KFS-TEM-KRIM-EMAIL-0076'~&~	~&~'1'~&~	~&~'KFS2891'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'ymichael@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1216'~&~	~&~'KFS-TEM-KRIM-EMAIL-0077'~&~	~&~'1'~&~	~&~'KFS3652'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'mbremer@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1217'~&~	~&~'KFS-TEM-KRIM-EMAIL-0078'~&~	~&~'1'~&~	~&~'KFS3931'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'bplummer@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1218'~&~	~&~'KFS-TEM-KRIM-EMAIL-0079'~&~	~&~'1'~&~	~&~'KFS3017'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'adowdy@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1219'~&~	~&~'KFS-TEM-KRIM-EMAIL-0080'~&~	~&~'1'~&~	~&~'KFS3666'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'obays@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1220'~&~	~&~'KFS-TEM-KRIM-EMAIL-0081'~&~	~&~'1'~&~	~&~'KFS3247'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'rdegroot@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1221'~&~	~&~'KFS-TEM-KRIM-EMAIL-0082'~&~	~&~'1'~&~	~&~'KFS3423'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'arturpin@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1222'~&~	~&~'KFS-TEM-KRIM-EMAIL-0083'~&~	~&~'1'~&~	~&~'KFS4046'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'mrrutkow@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1224'~&~	~&~'KFS-TEM-KRIM-EMAIL-0085'~&~	~&~'1'~&~	~&~'KFS1001'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'houlihan@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1225'~&~	~&~'KFS-TEM-KRIM-EMAIL-0086'~&~	~&~'1'~&~	~&~'KFS4017'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'lhwild@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1226'~&~	~&~'KFS-TEM-KRIM-EMAIL-0087'~&~	~&~'1'~&~	~&~'KFS3698'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'dheagle@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1227'~&~	~&~'KFS-TEM-KRIM-EMAIL-0088'~&~	~&~'1'~&~	~&~'KFS3681'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'eharmend@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1228'~&~	~&~'KFS-TEM-KRIM-EMAIL-0089'~&~	~&~'1'~&~	~&~'KFS3248'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'sexton@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1229'~&~	~&~'KFS-TEM-KRIM-EMAIL-0090'~&~	~&~'1'~&~	~&~'KFS3194'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'hhbolden@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1230'~&~	~&~'KFS-TEM-KRIM-EMAIL-0091'~&~	~&~'1'~&~	~&~'KFS3080'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'lraab@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1231'~&~	~&~'KFS-TEM-KRIM-EMAIL-0092'~&~	~&~'1'~&~	~&~'KFS3349'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'awalston@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1232'~&~	~&~'KFS-TEM-KRIM-EMAIL-0093'~&~	~&~'1'~&~	~&~'KFS3304'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'bcoffee@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1233'~&~	~&~'KFS-TEM-KRIM-EMAIL-0094'~&~	~&~'1'~&~	~&~'KFS1016'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'khcrabtr@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1234'~&~	~&~'KFS-TEM-KRIM-EMAIL-0095'~&~	~&~'1'~&~	~&~'KFS3067'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'mhkozlow@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1235'~&~	~&~'KFS-TEM-KRIM-EMAIL-0096'~&~	~&~'1'~&~	~&~'KFS3447'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'dhhicker@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1236'~&~	~&~'KFS-TEM-KRIM-EMAIL-0097'~&~	~&~'1'~&~	~&~'KFS3996'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'mhhiller@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1237'~&~	~&~'KFS-TEM-KRIM-EMAIL-0098'~&~	~&~'1'~&~	~&~'KFS3547'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'ehsheare@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1238'~&~	~&~'KFS-TEM-KRIM-EMAIL-0099'~&~	~&~'1'~&~	~&~'KFS3256'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'bsuzuki@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1239'~&~	~&~'KFS-TEM-KRIM-EMAIL-0100'~&~	~&~'1'~&~	~&~'KFS3129'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'cswinson@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1240'~&~	~&~'KFS-TEM-KRIM-EMAIL-0101'~&~	~&~'1'~&~	~&~'KFS3048'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'voglesby@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1241'~&~	~&~'KFS-TEM-KRIM-EMAIL-0102'~&~	~&~'1'~&~	~&~'KFS2865'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'renshaw@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1242'~&~	~&~'KFS-TEM-KRIM-EMAIL-0103'~&~	~&~'1'~&~	~&~'KFS3463'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'ahdurden@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1243'~&~	~&~'KFS-TEM-KRIM-EMAIL-0104'~&~	~&~'1'~&~	~&~'KFS3630'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'rhharbin@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1244'~&~	~&~'KFS-TEM-KRIM-EMAIL-0105'~&~	~&~'1'~&~	~&~'KFS3315'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'rhfoltz@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1245'~&~	~&~'KFS-TEM-KRIM-EMAIL-0106'~&~	~&~'1'~&~	~&~'KFS2923'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'sowings@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1246'~&~	~&~'KFS-TEM-KRIM-EMAIL-0107'~&~	~&~'1'~&~	~&~'KFS3680'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'jpelleri@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1247'~&~	~&~'KFS-TEM-KRIM-EMAIL-0108'~&~	~&~'1'~&~	~&~'KFS3066'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'pforest@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1248'~&~	~&~'KFS-TEM-KRIM-EMAIL-0109'~&~	~&~'1'~&~	~&~'KFS3438'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'thhiggs@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1249'~&~	~&~'KFS-TEM-KRIM-EMAIL-0110'~&~	~&~'1'~&~	~&~'KFS3397'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'dhfranks@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1250'~&~	~&~'KFS-TEM-KRIM-EMAIL-0111'~&~	~&~'1'~&~	~&~'KFS1115'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'mcdavid@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1251'~&~	~&~'KFS-TEM-KRIM-EMAIL-0112'~&~	~&~'1'~&~	~&~'KFS3233'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'efiscus@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1252'~&~	~&~'KFS-TEM-KRIM-EMAIL-0113'~&~	~&~'1'~&~	~&~'KFS3346'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'eispille@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1253'~&~	~&~'KFS-TEM-KRIM-EMAIL-0114'~&~	~&~'1'~&~	~&~'KFS3287'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'wraines@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1254'~&~	~&~'KFS-TEM-KRIM-EMAIL-0115'~&~	~&~'1'~&~	~&~'KFS2825'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'moser@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1255'~&~	~&~'KFS-TEM-KRIM-EMAIL-0116'~&~	~&~'1'~&~	~&~'KFS2996'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'gokeefe@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1256'~&~	~&~'KFS-TEM-KRIM-EMAIL-0117'~&~	~&~'1'~&~	~&~'KFS3407'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'cischaef@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1257'~&~	~&~'KFS-TEM-KRIM-EMAIL-0118'~&~	~&~'1'~&~	~&~'KFS3688'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'lileath@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1258'~&~	~&~'KFS-TEM-KRIM-EMAIL-0119'~&~	~&~'1'~&~	~&~'KFS2898'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'tsaavedr@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1259'~&~	~&~'KFS-TEM-KRIM-EMAIL-0120'~&~	~&~'1'~&~	~&~'KFS3967'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'eireynos@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1260'~&~	~&~'KFS-TEM-KRIM-EMAIL-0121'~&~	~&~'1'~&~	~&~'KFS3884'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'aichow@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1261'~&~	~&~'KFS-TEM-KRIM-EMAIL-0122'~&~	~&~'1'~&~	~&~'KFS3343'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'rlanda@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1262'~&~	~&~'KFS-TEM-KRIM-EMAIL-0123'~&~	~&~'1'~&~	~&~'KFS3558'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'clamp@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1263'~&~	~&~'KFS-TEM-KRIM-EMAIL-0124'~&~	~&~'1'~&~	~&~'KFS2946'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'bmodica@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1264'~&~	~&~'KFS-TEM-KRIM-EMAIL-0125'~&~	~&~'1'~&~	~&~'KFS2492'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'eilawton@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
