HEADER[~&~	~&~ENTITY_NM_ID::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ENTITY_ID::VARCHAR~&~	~&~NM_TYP_CD::VARCHAR~&~	~&~FIRST_NM::VARCHAR~&~	~&~MIDDLE_NM::VARCHAR~&~	~&~LAST_NM::VARCHAR~&~	~&~SUFFIX_NM::VARCHAR~&~	~&~PREFIX_NM::VARCHAR~&~	~&~DFLT_IND::VARCHAR~&~	~&~ACTV_IND::VARCHAR~&~	~&~LAST_UPDT_DT::TIMESTAMP~&~	~&~TITLE_NM::VARCHAR~&~	~&~NOTE_MSG::VARCHAR~&~	~&~NM_CHNG_DT::TIMESTAMP~&~	~&~]HEADER
RECORD[~&~	~&~'KFS1065'~&~	~&~'KFS1065'~&~	~&~'1'~&~	~&~'KFS1065'~&~	~&~'PRFR'~&~	~&~'AL'~&~	~&~'S'~&~	~&~'GRINDLE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1066'~&~	~&~'KFS1066'~&~	~&~'1'~&~	~&~'KFS1066'~&~	~&~'PRFR'~&~	~&~'LEONEL'~&~	~&~'X'~&~	~&~'BILLER'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1067'~&~	~&~'KFS1067'~&~	~&~'1'~&~	~&~'KFS1067'~&~	~&~'PRFR'~&~	~&~'KELLI'~&~	~&~'A'~&~	~&~'NOLAND'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1068'~&~	~&~'KFS1068'~&~	~&~'1'~&~	~&~'KFS1068'~&~	~&~'PRFR'~&~	~&~'JOE'~&~	~&~'G'~&~	~&~'DANIELSON'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1069'~&~	~&~'KFS1069'~&~	~&~'1'~&~	~&~'KFS1069'~&~	~&~'PRFR'~&~	~&~'NEWTON'~&~	~&~'Y'~&~	~&~'FLESHER'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1070'~&~	~&~'KFS1070'~&~	~&~'1'~&~	~&~'KFS1070'~&~	~&~'PRFR'~&~	~&~'VANESSA'~&~	~&~'X'~&~	~&~'YOON'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1071'~&~	~&~'KFS1071'~&~	~&~'1'~&~	~&~'KFS1071'~&~	~&~'PRFR'~&~	~&~'MONICA'~&~	~&~'R'~&~	~&~'BUNNELL'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1072'~&~	~&~'KFS1072'~&~	~&~'1'~&~	~&~'KFS1072'~&~	~&~'PRFR'~&~	~&~'MABEL'~&~	~&~'D'~&~	~&~'MICHELS'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1073'~&~	~&~'KFS1073'~&~	~&~'1'~&~	~&~'KFS1073'~&~	~&~'PRFR'~&~	~&~'LAKISHA'~&~	~&~'T'~&~	~&~'DURBIN'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1074'~&~	~&~'KFS1074'~&~	~&~'1'~&~	~&~'KFS1074'~&~	~&~'PRFR'~&~	~&~'BARRY'~&~	~&~'R'~&~	~&~'BLACKWOOD'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1075'~&~	~&~'KFS1075'~&~	~&~'1'~&~	~&~'KFS1075'~&~	~&~'PRFR'~&~	~&~'SASHA'~&~	~&~'S'~&~	~&~'JACOBO'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1076'~&~	~&~'KFS1076'~&~	~&~'1'~&~	~&~'KFS1076'~&~	~&~'PRFR'~&~	~&~'VONDA'~&~	~&~'W'~&~	~&~'BARTH'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1077'~&~	~&~'KFS1077'~&~	~&~'1'~&~	~&~'KFS1077'~&~	~&~'PRFR'~&~	~&~'NOE'~&~	~&~'F'~&~	~&~'FANG'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1078'~&~	~&~'KFS1078'~&~	~&~'1'~&~	~&~'KFS1078'~&~	~&~'PRFR'~&~	~&~'ALEXANDER'~&~	~&~'E'~&~	~&~'SHARMA'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1079'~&~	~&~'KFS1079'~&~	~&~'1'~&~	~&~'KFS1079'~&~	~&~'PRFR'~&~	~&~'MILLARD'~&~	~&~'K'~&~	~&~'RODRIGUEZ'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1080'~&~	~&~'KFS1080'~&~	~&~'1'~&~	~&~'KFS1080'~&~	~&~'PRFR'~&~	~&~'EUGENIO'~&~	~&~'P'~&~	~&~'YON'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1081'~&~	~&~'KFS1081'~&~	~&~'1'~&~	~&~'KFS1081'~&~	~&~'PRFR'~&~	~&~'DEBORA'~&~	~&~'Y'~&~	~&~'EARLEY'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1082'~&~	~&~'KFS1082'~&~	~&~'1'~&~	~&~'KFS1082'~&~	~&~'PRFR'~&~	~&~'ROBERT'~&~	~&~'M'~&~	~&~'ONEIL'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1083'~&~	~&~'KFS1083'~&~	~&~'1'~&~	~&~'KFS1083'~&~	~&~'PRFR'~&~	~&~'HATTIE'~&~	~&~'P'~&~	~&~'STRINGER'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1084'~&~	~&~'KFS1084'~&~	~&~'1'~&~	~&~'KFS1084'~&~	~&~'PRFR'~&~	~&~'TAMIKA'~&~	~&~'L'~&~	~&~'PENROD'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1085'~&~	~&~'KFS1085'~&~	~&~'1'~&~	~&~'KFS1085'~&~	~&~'PRFR'~&~	~&~'KRIS'~&~	~&~'Y'~&~	~&~'JAMISON'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1086'~&~	~&~'KFS1086'~&~	~&~'1'~&~	~&~'KFS1086'~&~	~&~'PRFR'~&~	~&~'STACIE'~&~	~&~'U'~&~	~&~'ARRIAGA'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1087'~&~	~&~'KFS1087'~&~	~&~'1'~&~	~&~'KFS1087'~&~	~&~'PRFR'~&~	~&~'QUENTIN'~&~	~&~'G'~&~	~&~'MEDLEY'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1088'~&~	~&~'KFS1088'~&~	~&~'1'~&~	~&~'KFS1088'~&~	~&~'PRFR'~&~	~&~'KENDRA'~&~	~&~'E'~&~	~&~'KNUDSEN'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1089'~&~	~&~'KFS1089'~&~	~&~'1'~&~	~&~'KFS1089'~&~	~&~'PRFR'~&~	~&~'NORMAND'~&~	~&~'X'~&~	~&~'VALDIVIA'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1090'~&~	~&~'KFS1090'~&~	~&~'1'~&~	~&~'KFS1090'~&~	~&~'PRFR'~&~	~&~'ROSENDO'~&~	~&~'M'~&~	~&~'HUTCHINSON'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1091'~&~	~&~'KFS1091'~&~	~&~'1'~&~	~&~'KFS1091'~&~	~&~'PRFR'~&~	~&~'MONTY'~&~	~&~'C'~&~	~&~'CROCKETT'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1092'~&~	~&~'KFS1092'~&~	~&~'1'~&~	~&~'KFS1092'~&~	~&~'PRFR'~&~	~&~'STACY'~&~	~&~'J'~&~	~&~'IVES'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1093'~&~	~&~'KFS1093'~&~	~&~'1'~&~	~&~'KFS1093'~&~	~&~'PRFR'~&~	~&~'LEAH'~&~	~&~'L'~&~	~&~'TOY'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1094'~&~	~&~'KFS1094'~&~	~&~'1'~&~	~&~'KFS1094'~&~	~&~'PRFR'~&~	~&~'ARTHUR'~&~	~&~'B'~&~	~&~'HAFNER'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1095'~&~	~&~'KFS1095'~&~	~&~'1'~&~	~&~'KFS1095'~&~	~&~'PRFR'~&~	~&~'ERMA'~&~	~&~'A'~&~	~&~'SIGLER'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1096'~&~	~&~'KFS1096'~&~	~&~'1'~&~	~&~'KFS1096'~&~	~&~'PRFR'~&~	~&~'FLORENCE'~&~	~&~'X'~&~	~&~'PROVINCE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1097'~&~	~&~'KFS1097'~&~	~&~'1'~&~	~&~'KFS1097'~&~	~&~'PRFR'~&~	~&~'TERRI'~&~	~&~'O'~&~	~&~'KEELE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1098'~&~	~&~'KFS1098'~&~	~&~'1'~&~	~&~'KFS1098'~&~	~&~'PRFR'~&~	~&~'HILLARY'~&~	~&~'T'~&~	~&~'SINGLETARY'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1099'~&~	~&~'KFS1099'~&~	~&~'1'~&~	~&~'KFS1099'~&~	~&~'PRFR'~&~	~&~'EMMETT'~&~	~&~'Z'~&~	~&~'MARTIN'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1100'~&~	~&~'KFS1100'~&~	~&~'1'~&~	~&~'KFS1100'~&~	~&~'PRFR'~&~	~&~'ALVIN'~&~	~&~'Y'~&~	~&~'CARVAJAL'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1101'~&~	~&~'KFS1101'~&~	~&~'1'~&~	~&~'KFS1101'~&~	~&~'PRFR'~&~	~&~'ERIK'~&~	~&~'B'~&~	~&~'LEFLORE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1102'~&~	~&~'KFS1102'~&~	~&~'1'~&~	~&~'KFS1102'~&~	~&~'PRFR'~&~	~&~'BILLY'~&~	~&~'M'~&~	~&~'WORCESTER'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1103'~&~	~&~'KFS1103'~&~	~&~'1'~&~	~&~'KFS1103'~&~	~&~'PRFR'~&~	~&~'VONDA'~&~	~&~'L'~&~	~&~'CRAVER'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1104'~&~	~&~'KFS1104'~&~	~&~'1'~&~	~&~'KFS1104'~&~	~&~'PRFR'~&~	~&~'YOLANDA'~&~	~&~'Z'~&~	~&~'STEED'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1105'~&~	~&~'KFS1105'~&~	~&~'1'~&~	~&~'KFS1105'~&~	~&~'PRFR'~&~	~&~'VERA'~&~	~&~'Y'~&~	~&~'STALEY'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1106'~&~	~&~'KFS1106'~&~	~&~'1'~&~	~&~'KFS1106'~&~	~&~'PRFR'~&~	~&~'LILA'~&~	~&~'L'~&~	~&~'FUDGE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1107'~&~	~&~'KFS1107'~&~	~&~'1'~&~	~&~'KFS1107'~&~	~&~'PRFR'~&~	~&~'KIRBY'~&~	~&~'E'~&~	~&~'WALCOTT'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1108'~&~	~&~'KFS1108'~&~	~&~'1'~&~	~&~'KFS1108'~&~	~&~'PRFR'~&~	~&~'VICENTE'~&~	~&~'F'~&~	~&~'HADDOCK'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1109'~&~	~&~'KFS1109'~&~	~&~'1'~&~	~&~'KFS1109'~&~	~&~'PRFR'~&~	~&~'CHARLENE'~&~	~&~'X'~&~	~&~'TEDESCHI'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1110'~&~	~&~'KFS1110'~&~	~&~'1'~&~	~&~'KFS1110'~&~	~&~'PRFR'~&~	~&~'TERESA'~&~	~&~'W'~&~	~&~'TONEY'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1111'~&~	~&~'KFS1111'~&~	~&~'1'~&~	~&~'KFS1111'~&~	~&~'PRFR'~&~	~&~'GWENDOLYN'~&~	~&~'B'~&~	~&~'CRAVENS'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1112'~&~	~&~'KFS1112'~&~	~&~'1'~&~	~&~'KFS1112'~&~	~&~'PRFR'~&~	~&~'HALLIE'~&~	~&~'F'~&~	~&~'MONTENEGRO'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1113'~&~	~&~'KFS1113'~&~	~&~'1'~&~	~&~'KFS1113'~&~	~&~'PRFR'~&~	~&~'JAKE'~&~	~&~'Q'~&~	~&~'SHARP'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1114'~&~	~&~'KFS1114'~&~	~&~'1'~&~	~&~'KFS1114'~&~	~&~'PRFR'~&~	~&~'EARLINE'~&~	~&~'I'~&~	~&~'WINDER'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1115'~&~	~&~'KFS1115'~&~	~&~'1'~&~	~&~'KFS1115'~&~	~&~'PRFR'~&~	~&~'TODD'~&~	~&~'I'~&~	~&~'MCDAVID'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1117'~&~	~&~'KFS1117'~&~	~&~'1'~&~	~&~'KFS1117'~&~	~&~'PRFR'~&~	~&~'MARK'~&~	~&~'Z'~&~	~&~'MOFFITT'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1122'~&~	~&~'KFS1122'~&~	~&~'1'~&~	~&~'KFS1122'~&~	~&~'PRFR'~&~	~&~'HESTER'~&~	~&~'K'~&~	~&~'PACE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1123'~&~	~&~'KFS1123'~&~	~&~'1'~&~	~&~'KFS1123'~&~	~&~'PRFR'~&~	~&~'TANYA'~&~	~&~'N'~&~	~&~'PIOTROWSKI'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1124'~&~	~&~'KFS1124'~&~	~&~'1'~&~	~&~'KFS1124'~&~	~&~'PRFR'~&~	~&~'COLIN'~&~	~&~'S'~&~	~&~'REAL'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1125'~&~	~&~'KFS1125'~&~	~&~'1'~&~	~&~'KFS1125'~&~	~&~'PRFR'~&~	~&~'FAYE'~&~	~&~'H'~&~	~&~'HERSH'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1137'~&~	~&~'KFS1137'~&~	~&~'1'~&~	~&~'KFS1137'~&~	~&~'PRFR'~&~	~&~'RANDAL'~&~	~&~'G'~&~	~&~'EDMUNDS'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1138'~&~	~&~'KFS1138'~&~	~&~'1'~&~	~&~'KFS1138'~&~	~&~'PRFR'~&~	~&~'ADOLPH'~&~	~&~'L'~&~	~&~'COCHRANE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1143'~&~	~&~'KFS1143'~&~	~&~'1'~&~	~&~'KFS1143'~&~	~&~'PRFR'~&~	~&~'MAXINE'~&~	~&~'C'~&~	~&~'INFANTE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1146'~&~	~&~'KFS1146'~&~	~&~'1'~&~	~&~'KFS1146'~&~	~&~'PRFR'~&~	~&~'CLAIR'~&~	~&~'V'~&~	~&~'SINCLAIR'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1165'~&~	~&~'KFS1165'~&~	~&~'1'~&~	~&~'KFS1165'~&~	~&~'PRFR'~&~	~&~'CHRISTOPER'~&~	~&~'Z'~&~	~&~'HUTTON'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1168'~&~	~&~'KFS1168'~&~	~&~'1'~&~	~&~'KFS1168'~&~	~&~'PRFR'~&~	~&~'ROCHELLE'~&~	~&~'I'~&~	~&~'BOARDMAN'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1172'~&~	~&~'KFS1172'~&~	~&~'1'~&~	~&~'KFS1172'~&~	~&~'PRFR'~&~	~&~'MELISA'~&~	~&~'Y'~&~	~&~'LOVELADY'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1231'~&~	~&~'KFS1231'~&~	~&~'1'~&~	~&~'KFS1231'~&~	~&~'PRFR'~&~	~&~'OCTAVIO'~&~	~&~'O'~&~	~&~'MARCHANT'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1232'~&~	~&~'KFS1232'~&~	~&~'1'~&~	~&~'KFS1232'~&~	~&~'PRFR'~&~	~&~'MORGAN'~&~	~&~'E'~&~	~&~'LANE'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1264'~&~	~&~'KFS1264'~&~	~&~'1'~&~	~&~'KFS1264'~&~	~&~'PRFR'~&~	~&~'LACEY'~&~	~&~'N'~&~	~&~'CORY'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1309'~&~	~&~'KFS1309'~&~	~&~'1'~&~	~&~'KFS1309'~&~	~&~'PRFR'~&~	~&~'JOHNATHAN'~&~	~&~'P'~&~	~&~'PANKEY'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
