HEADER[~&~	~&~ENTITY_PHONE_ID::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ENTITY_ID::VARCHAR~&~	~&~ENT_TYP_CD::VARCHAR~&~	~&~PHONE_TYP_CD::VARCHAR~&~	~&~PHONE_NBR::VARCHAR~&~	~&~PHONE_EXTN_NBR::VARCHAR~&~	~&~POSTAL_CNTRY_CD::VARCHAR~&~	~&~DFLT_IND::VARCHAR~&~	~&~ACTV_IND::VARCHAR~&~	~&~LAST_UPDT_DT::TIMESTAMP~&~	~&~]HEADER
RECORD[~&~	~&~'10076'~&~	~&~'KFS-TEM-KRIM-PHONE-0229'~&~	~&~'1'~&~	~&~'KFS2929'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10077'~&~	~&~'KFS-TEM-KRIM-PHONE-0230'~&~	~&~'1'~&~	~&~'KFS2991'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10078'~&~	~&~'KFS-TEM-KRIM-PHONE-0231'~&~	~&~'1'~&~	~&~'KFS3813'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10079'~&~	~&~'KFS-TEM-KRIM-PHONE-0232'~&~	~&~'1'~&~	~&~'KFS3499'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10080'~&~	~&~'KFS-TEM-KRIM-PHONE-0233'~&~	~&~'1'~&~	~&~'KFS3589'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10081'~&~	~&~'KFS-TEM-KRIM-PHONE-0234'~&~	~&~'1'~&~	~&~'KFS2658'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10082'~&~	~&~'KFS-TEM-KRIM-PHONE-0235'~&~	~&~'1'~&~	~&~'KFS3828'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10083'~&~	~&~'KFS-TEM-KRIM-PHONE-0236'~&~	~&~'1'~&~	~&~'KFS3172'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10084'~&~	~&~'KFS-TEM-KRIM-PHONE-0237'~&~	~&~'1'~&~	~&~'KFS2990'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10085'~&~	~&~'KFS-TEM-KRIM-PHONE-0238'~&~	~&~'1'~&~	~&~'KFS3041'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10086'~&~	~&~'KFS-TEM-KRIM-PHONE-0239'~&~	~&~'1'~&~	~&~'KFS1068'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10087'~&~	~&~'KFS-TEM-KRIM-PHONE-0240'~&~	~&~'1'~&~	~&~'KFS2761'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10088'~&~	~&~'KFS-TEM-KRIM-PHONE-0241'~&~	~&~'1'~&~	~&~'KFS3018'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10089'~&~	~&~'KFS-TEM-KRIM-PHONE-0242'~&~	~&~'1'~&~	~&~'KFS3646'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10090'~&~	~&~'KFS-TEM-KRIM-PHONE-0243'~&~	~&~'1'~&~	~&~'KFS3099'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10091'~&~	~&~'KFS-TEM-KRIM-PHONE-0244'~&~	~&~'1'~&~	~&~'KFS2948'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10092'~&~	~&~'KFS-TEM-KRIM-PHONE-0245'~&~	~&~'1'~&~	~&~'KFS2817'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10093'~&~	~&~'KFS-TEM-KRIM-PHONE-0246'~&~	~&~'1'~&~	~&~'KFS3426'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10094'~&~	~&~'KFS-TEM-KRIM-PHONE-0247'~&~	~&~'1'~&~	~&~'KFS3501'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10095'~&~	~&~'KFS-TEM-KRIM-PHONE-0248'~&~	~&~'1'~&~	~&~'KFS3878'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10096'~&~	~&~'KFS-TEM-KRIM-PHONE-0249'~&~	~&~'1'~&~	~&~'KFS3660'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10097'~&~	~&~'KFS-TEM-KRIM-PHONE-0250'~&~	~&~'1'~&~	~&~'KFS3790'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10098'~&~	~&~'KFS-TEM-KRIM-PHONE-0251'~&~	~&~'1'~&~	~&~'KFS3390'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10099'~&~	~&~'KFS-TEM-KRIM-PHONE-0252'~&~	~&~'1'~&~	~&~'KFS1057'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10100'~&~	~&~'KFS-TEM-KRIM-PHONE-0253'~&~	~&~'1'~&~	~&~'KFS2872'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10101'~&~	~&~'KFS-TEM-KRIM-PHONE-0254'~&~	~&~'1'~&~	~&~'KFS3472'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10102'~&~	~&~'KFS-TEM-KRIM-PHONE-0255'~&~	~&~'1'~&~	~&~'KFS1137'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10103'~&~	~&~'KFS-TEM-KRIM-PHONE-0256'~&~	~&~'1'~&~	~&~'KFS1087'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10104'~&~	~&~'KFS-TEM-KRIM-PHONE-0257'~&~	~&~'1'~&~	~&~'KFS3144'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10105'~&~	~&~'KFS-TEM-KRIM-PHONE-0258'~&~	~&~'1'~&~	~&~'KFS3879'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10106'~&~	~&~'KFS-TEM-KRIM-PHONE-0259'~&~	~&~'1'~&~	~&~'KFS2799'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10107'~&~	~&~'KFS-TEM-KRIM-PHONE-0260'~&~	~&~'1'~&~	~&~'KFS3792'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10108'~&~	~&~'KFS-TEM-KRIM-PHONE-0261'~&~	~&~'1'~&~	~&~'KFS2903'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10109'~&~	~&~'KFS-TEM-KRIM-PHONE-0262'~&~	~&~'1'~&~	~&~'KFS4015'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10110'~&~	~&~'KFS-TEM-KRIM-PHONE-0263'~&~	~&~'1'~&~	~&~'KFS3842'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10111'~&~	~&~'KFS-TEM-KRIM-PHONE-0264'~&~	~&~'1'~&~	~&~'KFS3413'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10112'~&~	~&~'KFS-TEM-KRIM-PHONE-0265'~&~	~&~'1'~&~	~&~'KFS3359'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10113'~&~	~&~'KFS-TEM-KRIM-PHONE-0266'~&~	~&~'1'~&~	~&~'KFS3760'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10114'~&~	~&~'KFS-TEM-KRIM-PHONE-0267'~&~	~&~'1'~&~	~&~'KFS3002'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10115'~&~	~&~'KFS-TEM-KRIM-PHONE-0268'~&~	~&~'1'~&~	~&~'KFS3550'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10116'~&~	~&~'KFS-TEM-KRIM-PHONE-0269'~&~	~&~'1'~&~	~&~'KFS3716'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10117'~&~	~&~'KFS-TEM-KRIM-PHONE-0270'~&~	~&~'1'~&~	~&~'KFS3733'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10118'~&~	~&~'KFS-TEM-KRIM-PHONE-0271'~&~	~&~'1'~&~	~&~'KFS3289'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10119'~&~	~&~'KFS-TEM-KRIM-PHONE-0272'~&~	~&~'1'~&~	~&~'KFS2224'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10120'~&~	~&~'KFS-TEM-KRIM-PHONE-0273'~&~	~&~'1'~&~	~&~'KFS3610'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10121'~&~	~&~'KFS-TEM-KRIM-PHONE-0274'~&~	~&~'1'~&~	~&~'KFS3348'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10122'~&~	~&~'KFS-TEM-KRIM-PHONE-0275'~&~	~&~'1'~&~	~&~'KFS3387'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10123'~&~	~&~'KFS-TEM-KRIM-PHONE-0276'~&~	~&~'1'~&~	~&~'KFS3311'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10124'~&~	~&~'KFS-TEM-KRIM-PHONE-0277'~&~	~&~'1'~&~	~&~'KFS3954'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10125'~&~	~&~'KFS-TEM-KRIM-PHONE-0278'~&~	~&~'1'~&~	~&~'KFS3483'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10126'~&~	~&~'KFS-TEM-KRIM-PHONE-0279'~&~	~&~'1'~&~	~&~'KFS1433'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10127'~&~	~&~'KFS-TEM-KRIM-PHONE-0280'~&~	~&~'1'~&~	~&~'KFS3379'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10128'~&~	~&~'KFS-TEM-KRIM-PHONE-0281'~&~	~&~'1'~&~	~&~'KFS3274'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10129'~&~	~&~'KFS-TEM-KRIM-PHONE-0282'~&~	~&~'1'~&~	~&~'KFS3105'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10130'~&~	~&~'KFS-TEM-KRIM-PHONE-0283'~&~	~&~'1'~&~	~&~'KFS2893'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10131'~&~	~&~'KFS-TEM-KRIM-PHONE-0284'~&~	~&~'1'~&~	~&~'KFS3511'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10132'~&~	~&~'KFS-TEM-KRIM-PHONE-0285'~&~	~&~'1'~&~	~&~'KFS3562'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10133'~&~	~&~'KFS-TEM-KRIM-PHONE-0286'~&~	~&~'1'~&~	~&~'KFS3367'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10134'~&~	~&~'KFS-TEM-KRIM-PHONE-0287'~&~	~&~'1'~&~	~&~'KFS3417'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10135'~&~	~&~'KFS-TEM-KRIM-PHONE-0288'~&~	~&~'1'~&~	~&~'KFS1884'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10136'~&~	~&~'KFS-TEM-KRIM-PHONE-0289'~&~	~&~'1'~&~	~&~'KFS3860'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10137'~&~	~&~'KFS-TEM-KRIM-PHONE-0290'~&~	~&~'1'~&~	~&~'KFS2839'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10138'~&~	~&~'KFS-TEM-KRIM-PHONE-0291'~&~	~&~'1'~&~	~&~'KFS3276'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10139'~&~	~&~'KFS-TEM-KRIM-PHONE-0292'~&~	~&~'1'~&~	~&~'KFS3467'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10140'~&~	~&~'KFS-TEM-KRIM-PHONE-0293'~&~	~&~'1'~&~	~&~'KFS3530'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10141'~&~	~&~'KFS-TEM-KRIM-PHONE-0294'~&~	~&~'1'~&~	~&~'KFS3313'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10142'~&~	~&~'KFS-TEM-KRIM-PHONE-0295'~&~	~&~'1'~&~	~&~'KFS2961'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10143'~&~	~&~'KFS-TEM-KRIM-PHONE-0296'~&~	~&~'1'~&~	~&~'KFS1005'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10144'~&~	~&~'KFS-TEM-KRIM-PHONE-0297'~&~	~&~'1'~&~	~&~'KFS3820'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10145'~&~	~&~'KFS-TEM-KRIM-PHONE-0298'~&~	~&~'1'~&~	~&~'KFS2776'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10146'~&~	~&~'KFS-TEM-KRIM-PHONE-0299'~&~	~&~'1'~&~	~&~'KFS3613'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10147'~&~	~&~'KFS-TEM-KRIM-PHONE-0300'~&~	~&~'1'~&~	~&~'KFS3555'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10148'~&~	~&~'KFS-TEM-KRIM-PHONE-0301'~&~	~&~'1'~&~	~&~'KFS3393'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10149'~&~	~&~'KFS-TEM-KRIM-PHONE-0302'~&~	~&~'1'~&~	~&~'KFS3620'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10150'~&~	~&~'KFS-TEM-KRIM-PHONE-0303'~&~	~&~'1'~&~	~&~'KFS3488'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10151'~&~	~&~'KFS-TEM-KRIM-PHONE-0304'~&~	~&~'1'~&~	~&~'KFS3266'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10152'~&~	~&~'KFS-TEM-KRIM-PHONE-0305'~&~	~&~'1'~&~	~&~'KFS3342'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'10153'~&~	~&~'KFS-TEM-KRIM-PHONE-0306'~&~	~&~'1'~&~	~&~'KFS3476'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
